uin,acd_institute_name,acd_institute_type,acd_department,acd_position,acd_city,acd_state,acd_country,acd_postal_code,acd_tenure_from_date,acd_tenure_to_date,acd_association_level,acd_source_url1,acd_source_url2,acd_source_url3,acd_processed_date_timestamp,acd_inserted_date_timestamp,acd_updated_timestamp,acd_delete_flag_timestamp
GJ010217,Aarna Superspeciality Hospital,Hospital,,Cardiologist,Ahmedabad,Gujarat,India,380007,,,National,https://drjineshshah.com/about-profile/,,,2025-06-13 18:06:53,2025-06-13 18:06:53,,
GJ025219,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Academic,Cardiology,Assistant Professor,Bengaluru,Karnataka,India,560041,,,National,https://www.linkedin.com/in/meet-thacker-028353105,,,2025-06-14 12:44:56,2025-06-14 12:44:56,,
GJ025219,Shri M P Shah Government Medical College,Academic,Internal Medicine,Assistant Professor,Jamnagar,Gujarat,India,361008,,,National,https://www.linkedin.com/in/meet-thacker-028353105,,,2025-06-14 12:44:56,2025-06-14 12:44:56,,
GJ025219,Shri M P Shah Government Medical College,Academic,,Senior Registrar,Jamnagar,Gujarat,India,361008,,,National,https://www.linkedin.com/in/meet-thacker-028353105,,,2025-06-14 12:44:56,2025-06-14 12:44:56,,
GJ028631,Rhythm Heart Institute Vadodara,Academic,,Consultant Interventional Cardiologist,Vadodara,Gujarat,India,390022,2019.0,2021.0,National,https://www.linkedin.com/in/dr-sanket-saraiya-16272b12b/,,,2025-06-11 17:46:43,2025-06-11 17:46:43,,
HP001183,Indira Gandhi Medical College & Hospital,Hospital,,Associate Professor,Shimla,Himachal Pradesh,India,171001,,,National,http://www.igmcshimla.edu.in/cardio.jsp https://www.linkedin.com/in/rajeev-marwaha-5186a11a8/?originalSubdomain=in http://www.igmcshimla.edu.in/faculty.jsp#tabs-1,,,2025-06-13 18:13:38,2025-06-13 18:13:38,,
HP001185,"MMU Medical College and Hospital, Solan",Hospital,,Assistant Professor,Solan,Himachal Pradesh,India,173229,2019.0,2021.0,National,https://www.linkedin.com/in/amit-verma-719602213/,,,2025-06-10 09:39:09,2025-06-10 09:39:09,,
HR004998,Postgraduate Institute of Medical Education and Research,Academic,,Senior Resident,Chandigarh,Chandigarh,India,160012,1998.0,1999.0,National,https://www.practo.com/gurgaon/doctor/dr-joy-chakraborty-internal-medicine,,,2025-06-14 12:29:31,2025-06-14 12:29:31,,
HR004998,Deen Dayal Upadhaya Hospital,Hospital,,Senior Resident,New Delhi,Delhi ,India,110064,1997.0,2000.0,National,https://www.practo.com/gurgaon/doctor/dr-joy-chakraborty-internal-medicine,,,2025-06-14 12:29:31,2025-06-14 12:29:31,,
HR010853,Armed Forces Medical College,Academic,Department of Endocrinology,Assistant Professor,Pune,Maharashtra,India,411040,1990.0,1996.0,National,https://www.practo.com/gurgaon/doctor/abhay-ahluwalia-1-endocrinologist-endocrinologist,,,2025-04-29 15:47:05,2025-04-29 15:47:05,,
JH005026,Mahatma Gandhi Medical College,Academic,Department of Internal Medicine,Assistant Professor,Pillayarkuppam,Puducherry,India,607402,2016.0,2016.0,National,https://www.practo.com/kota/doctor/dr-pankaj-verma-2-infectious-diseases-physician/stories?fingerprint=8939e34a-4877-488a-bce2-aa1de341af90&from_amp=true,,,2025-04-19 17:14:43,2025-04-19 17:14:43,,
JH006058,Rajendra Institute of Medical Sciences,Hospital,Department of Cardiology,Associate Professor,Ranchi,Jharkhand,India,834009,,,National,https://rimsranchi.ac.in/dept/cardiology.php,,,2025-06-14 12:25:35,2025-06-14 12:25:35,,
KA000099,Karnataka Medical College and Research Institute,Academic,Internal Medicine,Physician,Hubli,Karnataka,India,580022,2010.0,2013.0,National,https://www.linkedin.com/in/dr-sagar-desai-b6680b81/?originalSubdomain=in,,,2025-06-12 18:56:30,2025-06-12 18:56:30,,
KA005551,Dr. B.R Ambedkar Medical College,Academic,,Assistant professor,Bengaluru,Karnataka,India,560045,2010.0,2016.0,National,https://www.linkedin.com/in/dr-ambanna-gowda-b36a20123/details/experience/,,,2025-06-10 09:34:04,2025-06-10 09:34:04,,
KA009498,Sri Jayadeva Institute of Cardiology,Academic,Department of Cardiology,Professor,Bengaluru,Karnataka,India,560041,1994.0,2014.0,National,https://www.practo.com/bangalore/doctor/dr-ramesh-21-cardiologist,,,2025-06-14 12:13:23,2025-06-14 12:13:23,,
KA009498,Sri Jayadeva Institute of Cardiology,Academic,Department of Cardiology,Assistant Professor,Bengaluru,Karnataka,India,560041,1989.0,1994.0,National,https://www.practo.com/bangalore/doctor/dr-ramesh-21-cardiologist,,,2025-06-14 12:13:23,2025-06-14 12:13:23,,
KA010280,St John's Medical College Hospital,Hospital,Department of Endocrinology,Assistant Professor,Bengaluru,Karnataka,India,560034,2009.0,2013.0,National,https://www.practo.com/bangalore/doctor/dr-anantharaman-r-diabetologist-2?practice_id=693752&specialization=Hyperthyroidism&referrer=doctor_listing&category_name=symptom&category_id=165,,,2025-04-15 10:12:13,2025-04-15 10:12:13,,
KA010632,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Hospital,Department of Cardiology,Assistant Professor,Bengaluru,Karnataka,India,560069,,,National,https://jayadevacardiology.com/director_staff.html https://jayadevacardiology.com/opd_days_doctors.html https://www.linkedin.com/in/shanmugam-krishnan-7a48177b/?originalSubdomain=in,,,2025-06-14 12:39:58,2025-06-14 12:39:58,,
KA011283,"JJM Medical College,Davanagere",Hospital,Department of General Medicine,Associate Professor,Davanagere,Karnataka,India,577004,,,National,https://www.jjmmc.org/departments/general-medicine/pradeep.php,,,2025-06-14 12:22:53,2025-06-14 12:22:53,,
KA011693,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Academic,Department of Cardiology,Lecturer,Bengaluru,Karnataka,India,560041,1999.0,2015.0,National,https://www.practo.com/bangalore/doctor/dr-bagirath-raghuraman-cardiologist,,,2025-04-15 18:16:50,2025-04-15 18:16:50,,
KA012534,Trustwell Hospital,Hospital,,Heart Failure Specialist,Bengaluru,Karnataka,India,560002,,,National,https://www.drameetoswal.com/,,,2025-06-11 17:34:27,2025-06-11 17:34:27,,
KA012534,Bhagwan Mahaveer Jain Hospital,Hospital,,Consultant,Bengaluru,Karnataka,India,560052,,,National,https://www.drameetoswal.com/,,,2025-06-11 17:34:27,2025-06-11 17:34:27,,
KA012534,Kempegowda Institute of Medical Sciences,Academic,Department of Cardiology,Associate Professor,Bengaluru,Karnataka,India,560002,,,National,https://www.drameetoswal.com/,,,2025-06-11 17:34:27,2025-06-11 17:34:27,,
KA012534,Aesthetic Heart Dermatology & Cardiology Clinic,Hospital,,Specialist Cardiologist,Bengaluru,Karnataka,India,560041,,,National,https://www.drameetoswal.com/,,,2025-06-11 17:34:27,2025-06-11 17:34:27,,
KA013595,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Hospital,Department of Cardiology,Associate Professor,Bengaluru,Karnataka,India,560069,,,National,https://jayadevacardiology.com/opd_days_doctors.html https://jayadevacardiology.com/director_staff.html,,,2025-06-10 09:38:47,2025-06-10 09:38:47,,
KA015145,Government Medical College Thiruvananthapuram,Academic,Department of Cardiology,Assistant Professor,Thiruvananthapuram,Kerala,India,695011,2018.0,2019.0,National,https://www.linkedin.com/in/varun-kulkarni-9333a4b1/,,,2025-06-12 18:57:47,2025-06-12 18:57:47,,
KA015145,Navodaya Medical College Hospital & Research Centre,Hospital,,Assistant Professor,Raichur,Karnataka,India,584103,2013.0,2014.0,National,https://www.linkedin.com/in/varun-kulkarni-9333a4b1/,,,2025-06-12 18:57:47,2025-06-12 18:57:47,,
KA015145,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Academic,Department of Cardiology,Assistant Professor,Bengaluru,Karnataka,India,560041,,2019.0,National,https://www.linkedin.com/in/varun-kulkarni-9333a4b1/,,,2025-06-12 18:57:47,2025-06-12 18:57:47,,
KA015145,Mahidol Oxford Tropical Medicine Research Unit,Academic,,Research Assistant,Bangkok,,Thailand,10400,,2011.0,International,https://www.linkedin.com/in/varun-kulkarni-9333a4b1/,,,2025-06-12 18:57:47,2025-06-12 18:57:47,,
KA016367,"Apollo Hospital, Bengaluru",Hospital,,Consultant Cardiologist,Bengaluru,Karnataka,India,560076,2009.0,2011.0,National,https://www.linkedin.com/in/ramamurthy-bingi-b86ba019/?originalSubdomain=in,,,2025-06-10 09:38:49,2025-06-10 09:38:49,,
KA016367,"Apollo Hospital, Bengaluru",Hospital,,Coordinator,Bengaluru,Karnataka,India,560076,2009.0,2011.0,National,https://www.linkedin.com/in/ramamurthy-bingi-b86ba019/?originalSubdomain=in,,,2025-06-10 09:38:49,2025-06-10 09:38:49,,
KA016367,Panacea Hospital,Hospital,,Interventional Cardiologist,Bengaluru,Karnataka,India,560072,,2017.0,National,https://www.linkedin.com/in/ramamurthy-bingi-b86ba019/?originalSubdomain=in,,,2025-06-10 09:38:49,2025-06-10 09:38:49,,
KA016367,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Academic,Department of Cardiology,Professor,Bengaluru,Karnataka,India,560041,,,National,https://www.linkedin.com/in/ramamurthy-bingi-b86ba019/?originalSubdomain=in,,,2025-06-10 09:38:49,2025-06-10 09:38:49,,
KA016367,Bangalore Hospital,Hospital,,Consultant Cardiologist,Bengaluru,Karnataka,India,560004,,2015.0,National,https://www.linkedin.com/in/ramamurthy-bingi-b86ba019/?originalSubdomain=in,,,2025-06-10 09:38:49,2025-06-10 09:38:49,,
KA016557,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Academic,Department of Cardiology,Associate Professor,Mysuru,Karnataka,India,570016,,,National,https://www.practo.com/bangalore/doctor/kapil-rangan-cardiologist,,,2025-06-10 09:46:15,2025-06-10 09:46:15,,
KA016557,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Academic,Department of Cardiology,Assistant Professor,Mysuru,Karnataka,India,570016,,,National,https://www.practo.com/bangalore/doctor/kapil-rangan-cardiologist,,,2025-06-10 09:46:15,2025-06-10 09:46:15,,
KA016830,Government Medical College,Academic,Department of Endocrinology,Assistant Professor,Hubballi,Karnataka,India,580022,2008.0,2011.0,National,https://www.practo.com/bangalore/doctor/shivaprasad-ks-endocrinologist-1,,,2025-04-25 11:40:38,2025-04-25 11:40:38,,
KA016853,Vydehi Institute of Medical Sciences & Research Centre,Hospital,Cardiac Sciences Department,Associate Professor,Bengaluru,Karnataka,India,560066,,,National,https://vims.ac.in/vims-hospital/cardiology-hospital/ https://www.1mg.com/doctors/dr-vijay-sai-v-chowdekar-cardiology-in-bengaluru/DR-xgwx5?srsltid=AfmBOooh2gt0bDYZzjAK64qr8o8NF2WJaVS_kFRU169Y2kgdnc_GHdiJ&wpsrc=Google+Organic+Search https://www.linkedin.com/in/vijay-sai-chowdekar-83968915a/?originalSubdomain=in https://mymedisage.com/profile/dr-vijaysai-chowdekar-v2,,,2025-06-10 09:19:16,2025-06-10 09:19:16,,
KA017728,KLE Academy of Higher Education & Research,Academic,Department of Cardiology,Professor,Belagavi,Karnataka,India,590010,,,National,https://drsanjayporwal.com/best-cardiologist-doctor-in-belgaum.html,,,2025-06-10 09:41:04,2025-06-10 09:41:04,,
KA017728,"KLE's Dr. Prabhakar Kore Hospital & Medical Research Centre, Belagavi",Hospital,,Senior Interventional Cardiologist,Belagavi,Karnataka,India,590010,,,National,https://drsanjayporwal.com/best-cardiologist-doctor-in-belgaum.html,,,2025-06-10 09:41:04,2025-06-10 09:41:04,,
KA017728,Jaslok Hospital,Hospital,,Ex -Honorary Consultant,Mumbai,Maharashtra,India,400026,,,National,https://drsanjayporwal.com/best-cardiologist-doctor-in-belgaum.html,,,2025-06-10 09:41:04,2025-06-10 09:41:04,,
KA017728,Jaslok Hospital,Hospital,,Interventional Cardiologist,Mumbai,Maharashtra,India,400026,,,National,https://drsanjayporwal.com/best-cardiologist-doctor-in-belgaum.html,,,2025-06-10 09:41:04,2025-06-10 09:41:04,,
KA018068,Sri Devaraj Urs Academy of Higher Education and Research,Academic,,Assistant Professor,Kolar,Karnataka,India,563101,2006.0,2011.0,National,https://www.practo.com/bangalore/doctor/dr-chetan-2-gastroenterologist,,,2025-04-22 12:55:05,2025-04-22 12:55:05,,
KA019758,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Hospital,Department of Cardiology,Associate Professor,Bengaluru,Karnataka,India,560069,,,National,https://jayadevacardiology.com/opd_days_doctors.html https://jayadevacardiology.com/director_staff.html,,,2025-06-10 09:10:12,2025-06-10 09:10:12,,
KA019804,M S Ramaiah Memorial Hospital,Hospital,Department of Cardiology,Professor,Bengaluru,Karnataka,India,560054,,,National,https://www.practo.com/bangalore/doctor/dr-v-s-prakash-cardiologist,,,2025-04-16 18:03:32,2025-04-16 18:03:32,,
KA020152,"Kasturba Medical College, Manipal",Hospital,Department of Medicine,Associate professor,Manipal,Karnataka,India,576104,,,National,https://www.manipal.edu/kmc-manipal/department-faculty/faculty-list/rama-moorthi/_jcr_content.html,,,2025-06-11 17:17:17,2025-06-11 17:17:17,,
KA020366,"Kasturba Medical College, Manipal",Hospital,,Associate Professor,Manipal,Karnataka,India,576104,,,National,https://www.manipal.edu/kmc-manipal/department-faculty/faculty-list/raghavendra-rao-s/_jcr_content.html,,,2025-06-10 09:16:10,2025-06-10 09:16:10,,
KA028073,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Hospital,Department of Cardiology,Professor,Bengaluru,Karnataka,India,560069,,,National,https://jayadevacardiology.com/director_staff.html https://jayadevacardiology.com/opd_days_doctors.html,,,2025-06-10 09:49:18,2025-06-10 09:49:18,,
KA028479,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Hospital,Department of Cardiology,Assistant Professor,Bengaluru,Karnataka,India,560069,,,National,https://jayadevacardiology.com/director_staff.html https://jayadevacardiology.com/opd_days_doctors.html,,,2025-06-11 17:58:44,2025-06-11 17:58:44,,
KA029439,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Hospital,Department of Cardiology,Associate Professor,Bengaluru,Karnataka,India,560069,,,National,https://jayadevacardiology.com/director_staff.html https://jayadevacardiology.com/opd_days_doctors.html,,,2025-06-11 17:12:03,2025-06-11 17:12:03,,
KA029696,Kasturba Hospital,Hospital,Department of Internal Medicine,Assistant Professor,Tumakuru,Karnataka,India,572102,2007.0,2008.0,National,https://www.practo.com/bangalore/doctor/g-vivek-cardiologist?practice_id=1312752,,,2025-06-11 17:06:35,2025-06-11 17:06:35,,
KA035351,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Hospital,Department of Vascular Surgery,Associate Professor,Bengaluru,Karnataka,India,560041,,,National,https://jayadevacardiology.karnataka.gov.in/storage/pdf-files/DIRECTOR%20%20FACULTIES%20AND%20STAFF%20AS%20ON%2001%2006%202021.pdf,,,2025-06-11 17:30:07,2025-06-11 17:30:07,,
KA037568,Sri Siddhartha Medical College and Hospital,Hospital,Department of General Medicine,Assistant Professor,Tumakuru,Karnataka,India,572107,,,National,https://www.ssmctumkur.org/faculty-General-medicine.html https://mymedisage.com/profile/dr-sharathkumar-j-v-v9,,,2025-06-11 17:36:31,2025-06-11 17:36:31,,
KA038860,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Hospital,Department of Cardiology,Assistant Professor,Bengaluru,Karnataka,India,560069,,,National,https://jayadevacardiology.com/director_staff.html https://jayadevacardiology.com/opd_days_doctors.html https://heart.cmesociety.com/2020/speaker/chetana-krishnegowda-sri-jayadeva-institute-of-cardiovascular-sciences-and-research-bangalore-india,,,2025-06-11 17:39:50,2025-06-11 17:39:50,,
KA040203,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Hospital,Department of Electrophysiology,Assistant Professor,Bengaluru,Karnataka,India,560069,,,National,https://jayadevacardiology.com/director_staff.html https://www.manipalhospitals.com/oldairportroad/doctors/dr-darshan-krishnappa-consultant-cardiac-electrophysiologist/ https://www.linkedin.com/in/darshan-krishnappa-aaa01687/?originalSubdomain=in,,,2025-06-11 17:24:04,2025-06-11 17:24:04,,
KA040467,S. Nijalingappa Medical College and HSK Hospital,Hospital,,Assistant Professor,Bagalkote,Karnataka,India,587101,,,National,https://snmcbgk.in/medical%20college/Teaching%20staff%20list.pdf,,,2025-06-11 17:55:32,2025-06-11 17:55:32,,
KA042008,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Academic,,Staff,Bengaluru,Karnataka,India,560041,,,National,https://www.linkedin.com/in/goutam-yelsangikar-488a32166/?originalSubdomain=in,,,2025-06-12 18:24:51,2025-06-12 18:24:51,,
KA043887,"Kodagu Institute of Medical Sciences, Madikeri",Hospital,Department of Community Medicine,Associate Professor,Madikeri,Karnataka,India,571201,,,National,https://kimskodagu.karnataka.gov.in/new-page/Staff/en,,,2025-06-11 17:46:22,2025-06-11 17:46:22,,
KL000304,Government General Hospital Kozhikode,Hospital,,Senior Consultant Interventional Cardiologist,Kozhikode,Kerala,India,673032,,,National,https://drharikrishnad.com/,,,2025-06-10 09:29:29,2025-06-10 09:29:29,,
KL000304,PVS Sunrise Hospital Calicut,Hospital,Coronary & Endovascular Interventions,Head,Kozhikode,Kerala,India,673002,,,National,https://drharikrishnad.com/,,,2025-06-10 09:29:29,2025-06-10 09:29:29,,
KL000304,"Sahakarana Hrudayalaya, Pariyaram Medical College",Academic,Department of Cardiology,Associate Professor,Kannur,Kerala,India,695011,,,National,https://drharikrishnad.com/,,,2025-06-10 09:29:29,2025-06-10 09:29:29,,
KL000304,"Sahakarana Hrudayalaya, Pariyaram Medical College",Academic,,DM Training Faculty,Kannur,Kerala,India,695011,,,National,https://drharikrishnad.com/,,,2025-06-10 09:29:29,2025-06-10 09:29:29,,
KL000304,"Sahakarana Hrudayalaya, Pariyaram Medical College",Academic,,Consultant Interventional Cardiologist,Kannur,Kerala,India,695011,,,National,https://drharikrishnad.com/,,,2025-06-10 09:29:29,2025-06-10 09:29:29,,
KL000304,"Government Medical College, Thrissur",Academic,Department of Cardiology,Senior Lecturer,Thrissur,Kerala,India,695011,,,National,https://drharikrishnad.com/,,,2025-06-10 09:29:29,2025-06-10 09:29:29,,
KL000304,Koyas Hospital,Hospital,,Physician,Cheruvannur,Kerala,India,673631,,,National,https://drharikrishnad.com/,,,2025-06-10 09:29:29,2025-06-10 09:29:29,,
KL006766,MES Dental College,Hospital,Department of General Medicine,Associate Professor,Malappuram,Kerala,India,679321,,,National,https://mesdc.edu.in/general-medicine/ https://www.researchgate.net/profile/Ram-Narayan-3,,,2025-06-12 18:24:41,2025-06-12 18:24:41,,
KL009139,"Govt Medical College, Kozhikode",Academic,Department of Cardiology,Professor,Kozhikode,Kerala,India,673008,2010.0,2010.0,National,https://www.linkedin.com/in/sajeev-c-g-10390b42/?originalSubdomain=in,,,2025-06-12 18:24:15,2025-06-12 18:24:15,,
KL012718,Jubilee Mission Medical College and Research Institute,Hospital,Department of Internal Medicine,Assistant Professor,Thrissur,Kerala,India,680005,,,National,https://www.jmmc.ac.in/generalmedicine.php https://www.linkedin.com/in/hari-krishnan-701ba7269/?originalSubdomain=in https://www.facebook.com/harikrishnan.b.l/,,,2025-06-12 18:10:56,2025-06-12 18:10:56,,
KL012731,Government Medical College,Academic,Department of Cardiology,Professor,Thiruvananthapuram,Kerala,India,695011,,,National,https://www.practo.com/thiruvananthapuram/doctor/dr-vv-radhakrishnan-cardiologist,,,2025-04-19 14:03:37,2025-04-19 14:03:37,,
KL017291,"Government Medical College, Kozhikode",Hospital,Department of Cardiology,Associate Professor,Kozhikode,Kerala,India,673008,,,National,https://www.cardiologycmc.in/index.php/dm-cardiology-alumini/2-uncategorised/39-dr-sajeer-kt https://www.linkedin.com/in/sajeer-kalathingathodika-5b5a63357/?originalSubdomain=in,,,2025-06-13 18:36:54,2025-06-13 18:36:54,,
KL028935,Amrita Hospital,Hospital,Department of Internal Medicine,Assistant Professor,Ernakulam,Kerala,India,682041,2002.0,2006.0,National,https://www.practo.com/ernakulam/doctor/tom-babu-endocrinologist,,,2025-06-13 18:49:06,2025-06-13 18:49:06,,
KL028995,Sree Gokulam Medical College,Hospital,Department of Endocrinology,Assistant Professor,Thiruvananthapuram,Kerala,India,695607,,,National,https://sgmc.in/hospital/doctor/418/mohan-t-shenoy https://skhospitals.com/Doctor/Dr-Mohan-T-Shenoy https://drmohanshenoy.com/about/#,,,2025-06-13 18:51:12,2025-06-13 18:51:12,,
KL030141,"Government Medical College, Kannur",Hospital,Department of Cardiology,Assistant Professor,Pariyaram,Kerala,India,670503,,,National,https://www.linkedin.com/in/dr-shyam-lakshman-s-g-a5017768/?originalSubdomain=in,,,2025-06-13 18:30:01,2025-06-13 18:30:01,,
KL034919,Velammal Medical College Hospital And Research Institute,Hospital,,Associate Professor,Madurai,Tamil Nadu,India,625009,,,National,https://www.linkedin.com/in/doctorsaravanan/?originalSubdomain=in,,,2025-06-11 17:21:46,2025-06-11 17:21:46,,
MH007936,Wanless Hospital,Hospital,,Consultant Interventional Cardiologist,Miraj,Maharashtra,India,416410,,,National,https://www.drriyajmujawar.in/cardiologist-in-sangli/Cardiology/Dr-Riyaj-Mujawar/Sangli-Miraj-Rd-Miraj/1161,,,2025-06-14 12:26:02,2025-06-14 12:26:02,,
MH024022,Kempegowda Institute Of Medical Sciencess,Academic,,Assistant Professor,Bengaluru,Karnataka,India,560004,2015.0,2016.0,National,https://www.practo.com/delhi/doctor/dr-anupam-biswas-endocrinologist-1,,,2025-04-17 11:03:51,2025-04-17 11:03:51,,
MH033131,"D Y Patil Medical College, Kolhapur",Academic,,Professor,Kolhapur,Maharashtra,India,416005,1990.0,2025.0,National,https://www.linkedin.com/in/vinay-wagh-96472b77/,,,2025-06-12 18:21:23,2025-06-12 18:21:23,,
MH033408,B.J. Govt. Medical College and Sassoon General Hospital,Hospital,Department of Internal Medicine,Assistant Professor,Pune,Maharashtra,India,411001,2003.0,2004.0,National,https://www.practo.com/nashik/doctor/dr-rajendra-deshmukh-cardiologist,,,2025-06-14 12:45:16,2025-06-14 12:45:16,,
